Product Id,Shipping Id,Department Id,Order Id,Customer Id,Sales,Order Item Discount,Order Item Quantity,Order Item Total,Order Profit Per Order,Benefit per order,Sales per customer,Late_delivery_risk,Delivery Status,Sales Id
248,248,248,248,248,129.9900055,7.150000095,1,122.8399963,-184.2599945,-184.2599945,122.8399963,0,Shipping on time,248
249,249,249,249,249,129.9900055,7.150000095,1,122.8399963,39.91999817,39.91999817,122.8399963,1,Late delivery,249
250,250,250,250,250,129.9900055,7.150000095,1,122.8399963,41.52000046,41.52000046,122.8399963,1,Late delivery,250
251,251,251,251,251,129.9900055,7.150000095,1,122.8399963,9.210000038,9.210000038,122.8399963,0,Shipping on time,251
252,252,252,252,252,129.9900055,7.150000095,1,122.8399963,12.27999973,12.27999973,122.8399963,0,Shipping on time,252
253,253,253,253,253,129.9900055,7.150000095,1,122.8399963,36.84999847,36.84999847,122.8399963,0,Shipping on time,253
254,254,254,254,254,129.9900055,9.100000381,1,120.8899994,60.45000076,60.45000076,120.8899994,1,Late delivery,254
255,255,255,255,255,129.9900055,9.100000381,1,120.8899994,-29.37999916,-29.37999916,120.8899994,0,Advance shipping,255
256,256,256,256,256,129.9900055,9.100000381,1,120.8899994,15.10999966,15.10999966,120.8899994,0,Advance shipping,256
257,257,257,257,257,129.9900055,9.100000381,1,120.8899994,-105.7799988,-105.7799988,120.8899994,0,Shipping on time,257
258,258,258,258,258,215.8200073,15.10999966,1,200.7100067,72.86000061,72.86000061,200.7100067,0,Shipping on time,258
259,259,259,259,259,59.99000168,4.199999809,1,55.79000092,26.78000069,26.78000069,55.79000092,1,Late delivery,259
260,260,260,260,260,129.9900055,9.100000381,1,120.8899994,31.79000092,31.79000092,120.8899994,0,Advance shipping,260
261,261,261,261,261,129.9900055,9.100000381,1,120.8899994,7.619999886,7.619999886,120.8899994,0,Shipping on time,261
262,262,262,262,262,215.8200073,15.10999966,1,200.7100067,62.8199997,62.8199997,200.7100067,0,Advance shipping,262
263,263,263,263,263,129.9900055,9.100000381,1,120.8899994,-187.3800049,-187.3800049,120.8899994,0,Shipping on time,263
264,264,264,264,264,129.9900055,9.100000381,1,120.8899994,31.43000031,31.43000031,120.8899994,1,Late delivery,264
265,265,265,265,265,215.8200073,15.10999966,1,200.7100067,-140.5,-140.5,200.7100067,1,Late delivery,265
266,266,266,266,266,461.480011,32.29999924,1,429.1799927,37.77000046,37.77000046,429.1799927,0,Shipping on time,266
267,267,267,267,267,129.9900055,9.100000381,1,120.8899994,-193.4299927,-193.4299927,120.8899994,0,Advance shipping,267
268,268,268,268,268,215.8200073,15.10999966,1,200.7100067,76.26999664,76.26999664,200.7100067,0,Advance shipping,268
269,269,269,269,269,129.9900055,9.100000381,1,120.8899994,12.09000015,12.09000015,120.8899994,0,Shipping on time,269
270,270,270,270,270,129.9900055,9.100000381,1,120.8899994,32.63999939,32.63999939,120.8899994,1,Late delivery,270
271,271,271,271,271,129.9900055,11.69999981,1,118.2900009,24.84000015,24.84000015,118.2900009,0,Advance shipping,271
272,272,272,272,272,59.99000168,5.400000095,1,54.59000015,6.170000076,6.170000076,54.59000015,0,Advance shipping,272
273,273,273,273,273,210.8500061,18.97999954,1,191.8699951,94.01999664,94.01999664,191.8699951,0,Shipping on time,273
274,274,274,274,274,250.0,25.0,5,225.0,22.5,22.5,225.0,0,Shipping on time,274
275,275,275,275,275,250.0,30.0,5,220.0,15.39999962,15.39999962,220.0,0,Advance shipping,275
276,276,276,276,276,199.9499969,25.98999977,5,173.9600067,52.18999863,52.18999863,173.9600067,0,Advance shipping,276
277,277,277,277,277,199.9499969,29.98999977,5,169.9600067,84.98000336,84.98000336,169.9600067,0,Shipping on time,277
278,278,278,278,278,250.0,40.0,5,210.0,65.73000336,65.73000336,210.0,1,Late delivery,278
279,279,279,279,279,250.0,42.5,5,207.5,70.13999939,70.13999939,207.5,0,Shipping on time,279
280,280,280,280,280,250.0,42.5,5,207.5,56.02999878,56.02999878,207.5,1,Late delivery,280
281,281,281,281,281,250.0,42.5,5,207.5,12.86999989,12.86999989,207.5,0,Advance shipping,281
282,282,282,282,282,250.0,45.0,5,205.0,64.16999817,64.16999817,205.0,0,Advance shipping,282
283,283,283,283,283,250.0,45.0,5,205.0,100.4499969,100.4499969,205.0,1,Late delivery,283
284,284,284,284,284,250.0,45.0,5,205.0,71.75,71.75,205.0,1,Late delivery,284
285,285,285,285,285,250.0,50.0,5,200.0,72.59999847,72.59999847,200.0,0,Shipping on time,285
286,286,286,286,286,199.9499969,49.99000168,5,149.9600067,67.48000336,67.48000336,149.9600067,1,Late delivery,286
287,287,287,287,287,250.0,62.5,5,187.5,21.19000053,21.19000053,187.5,1,Late delivery,287
288,288,288,288,288,124.9499969,0.0,5,124.9499969,59.97999954,59.97999954,124.9499969,1,Late delivery,288
289,289,289,289,289,124.9499969,6.25,5,118.6999969,35.61000061,35.61000061,118.6999969,1,Late delivery,289
290,290,290,290,290,124.9499969,6.869999886,5,118.0800018,39.90999985,39.90999985,118.0800018,0,Advance shipping,290
291,291,291,291,291,79.94999695,5.599999905,5,74.34999847,23.27000046,23.27000046,74.34999847,1,Late delivery,291
292,292,292,292,292,79.94999695,12.78999996,5,67.16000366,30.88999939,30.88999939,67.16000366,1,Late delivery,292
293,293,293,293,293,159.9499969,28.79000092,5,131.1600037,11.40999985,11.40999985,131.1600037,0,Advance shipping,293
294,294,294,294,294,149.9499969,29.98999977,5,119.9599991,53.97999954,53.97999954,119.9599991,0,Advance shipping,294
295,295,295,295,295,224.9499969,38.24000168,5,186.7100067,82.15000153,82.15000153,186.7100067,0,Advance shipping,295
296,296,296,296,296,499.9500122,25.0,5,474.9500122,66.48999786,66.48999786,474.9500122,0,Advance shipping,296
297,297,297,297,297,299.9500122,0.0,5,299.9500122,80.98999786,80.98999786,299.9500122,0,Advance shipping,297
298,298,298,298,298,199.9499969,33.99000168,5,165.9600067,54.77000046,54.77000046,165.9600067,0,Advance shipping,298
299,299,299,299,299,250.0,50.0,5,200.0,-265.0,-265.0,200.0,1,Late delivery,299
300,300,300,300,300,239.9499969,43.18999863,5,196.7599945,51.15999985,51.15999985,196.7599945,1,Late delivery,300
301,301,301,301,301,299.9500122,15.0,5,284.9500122,85.48999786,85.48999786,284.9500122,1,Late delivery,301
302,302,302,302,302,174.9499969,0.0,5,174.9499969,59.13000107,59.13000107,174.9499969,1,Late delivery,302
303,303,303,303,303,499.9500122,5.0,5,494.9500122,84.13999939,84.13999939,494.9500122,0,Advance shipping,303
304,304,304,304,304,139.9499969,2.799999952,5,137.1499939,65.83000183,65.83000183,137.1499939,0,Advance shipping,304
305,305,305,305,305,499.9500122,10.0,5,489.9500122,43.11999893,43.11999893,489.9500122,1,Late delivery,305
306,306,306,306,306,499.9500122,15.0,5,484.9500122,242.4799957,242.4799957,484.9500122,0,Advance shipping,306
307,307,307,307,307,499.9500122,15.0,5,484.9500122,-115.4199982,-115.4199982,484.9500122,0,Shipping on time,307
308,308,308,308,308,499.9500122,15.0,5,484.9500122,109.1100006,109.1100006,484.9500122,0,Advance shipping,308
309,309,309,309,309,159.9499969,4.800000191,5,155.1499939,52.43999863,52.43999863,155.1499939,1,Late delivery,309
310,310,310,310,310,499.9500122,20.0,5,479.9500122,9.600000381,9.600000381,479.9500122,1,Late delivery,310
311,311,311,311,311,499.9500122,20.0,5,479.9500122,230.3800049,230.3800049,479.9500122,0,Shipping on time,311
312,312,312,312,312,499.9500122,25.0,5,474.9500122,41.79999924,41.79999924,474.9500122,0,Advance shipping,312
313,313,313,313,313,499.9500122,25.0,5,474.9500122,47.5,47.5,474.9500122,1,Late delivery,313
314,314,314,314,314,499.9500122,25.0,5,474.9500122,218.4799957,218.4799957,474.9500122,0,Advance shipping,314
315,315,315,315,315,174.9499969,8.75,5,166.1999969,-9.81000042,-9.81000042,166.1999969,1,Late delivery,315
316,316,316,316,316,174.9499969,9.619999886,5,165.3300018,82.66000366,82.66000366,165.3300018,1,Late delivery,316
317,317,317,317,317,499.9500122,35.0,5,464.9500122,174.3600006,174.3600006,464.9500122,1,Late delivery,317
318,318,318,318,318,499.9500122,45.0,5,454.9500122,159.2299957,159.2299957,454.9500122,1,Late delivery,318
319,319,319,319,319,119.9800034,18.0,2,101.9800034,49.97000122,49.97000122,101.9800034,0,Advance shipping,319
320,320,320,320,320,119.9800034,18.0,2,101.9800034,46.90999985,46.90999985,101.9800034,1,Late delivery,320
321,321,321,321,321,119.9800034,20.39999962,2,99.58000183,32.36000061,32.36000061,99.58000183,0,Advance shipping,321
322,322,322,322,322,119.9800034,20.39999962,2,99.58000183,36.84999847,36.84999847,99.58000183,0,Shipping on time,322
323,323,323,323,323,119.9800034,20.39999962,2,99.58000183,49.79000092,49.79000092,99.58000183,1,Late delivery,323
324,324,324,324,324,100.0,0.0,2,100.0,35.0,35.0,100.0,0,Advance shipping,324
325,325,325,325,325,100.0,0.0,2,100.0,43.0,43.0,100.0,0,Advance shipping,325
326,326,326,326,326,100.0,1.0,2,99.0,0.0,0.0,99.0,0,Shipping on time,326
327,327,327,327,327,79.98000336,0.800000012,2,79.18000031,21.77000046,21.77000046,79.18000031,0,Advance shipping,327
328,328,328,328,328,100.0,3.0,2,97.0,10.96000004,10.96000004,97.0,0,Shipping on time,328
329,329,329,329,329,100.0,4.0,2,96.0,41.27999878,41.27999878,96.0,0,Advance shipping,329
330,330,330,330,330,79.98000336,3.200000048,2,76.77999878,26.87000084,26.87000084,76.77999878,0,Shipping on time,330
331,331,331,331,331,79.98000336,4.0,2,75.98000336,34.18999863,34.18999863,75.98000336,1,Late delivery,331
332,332,332,332,332,79.98000336,4.0,2,75.98000336,35.70999908,35.70999908,75.98000336,1,Late delivery,332
333,333,333,333,333,100.0,5.0,2,95.0,11.88000011,11.88000011,95.0,1,Late delivery,333
334,334,334,334,334,140.0,7.699999809,2,132.3000031,18.52000046,18.52000046,132.3000031,1,Late delivery,334
335,335,335,335,335,50.0,3.5,2,46.5,17.44000053,17.44000053,46.5,1,Late delivery,335
336,336,336,336,336,100.0,7.0,2,93.0,30.22999954,30.22999954,93.0,0,Advance shipping,336
337,337,337,337,337,100.0,7.0,2,93.0,-162.75,-162.75,93.0,0,Advance shipping,337
338,338,338,338,338,79.98000336,7.199999809,2,72.77999878,24.60000038,24.60000038,72.77999878,1,Late delivery,338
339,339,339,339,339,79.98000336,8.0,2,71.98000336,35.99000168,35.99000168,71.98000336,0,Advance shipping,339
340,340,340,340,340,79.98000336,8.0,2,71.98000336,17.12999916,17.12999916,71.98000336,0,Shipping on time,340
341,341,341,341,341,100.0,10.0,2,90.0,41.40000153,41.40000153,90.0,0,Shipping on time,341
342,342,342,342,342,79.98000336,8.0,2,71.98000336,23.38999939,23.38999939,71.98000336,0,Advance shipping,342
343,343,343,343,343,100.0,10.0,2,90.0,21.42000008,21.42000008,90.0,0,Shipping on time,343
344,344,344,344,344,100.0,10.0,2,90.0,28.17000008,28.17000008,90.0,1,Late delivery,344
345,345,345,345,345,79.98000336,9.600000381,2,70.37999725,-11.47000027,-11.47000027,70.37999725,0,Advance shipping,345
346,346,346,346,346,100.0,12.0,2,88.0,29.04000092,29.04000092,88.0,0,Advance shipping,346
347,347,347,347,347,100.0,13.0,2,87.0,23.48999977,23.48999977,87.0,0,Advance shipping,347
348,348,348,348,348,100.0,15.0,2,85.0,19.12999916,19.12999916,85.0,0,Advance shipping,348
349,349,349,349,349,79.98000336,13.60000038,2,66.37999725,5.96999979,5.96999979,66.37999725,0,Shipping on time,349
350,350,350,350,350,79.98000336,14.39999962,2,65.58000183,7.210000038,7.210000038,65.58000183,0,Advance shipping,350
351,351,351,351,351,79.98000336,14.39999962,2,65.58000183,21.63999939,21.63999939,65.58000183,0,Advance shipping,351
352,352,352,352,352,79.98000336,14.39999962,2,65.58000183,-9.050000191,-9.050000191,65.58000183,1,Late delivery,352
353,353,353,353,353,100.0,18.0,2,82.0,7.21999979,7.21999979,82.0,1,Late delivery,353
354,354,354,354,354,100.0,20.0,2,80.0,37.59999847,37.59999847,80.0,0,Advance shipping,354
355,355,355,355,355,100.0,20.0,2,80.0,36.79999924,36.79999924,80.0,0,Shipping on time,355
356,356,356,356,356,79.98000336,20.0,2,59.99000168,16.20000076,16.20000076,59.99000168,0,Advance shipping,356
357,357,357,357,357,79.98000336,20.0,2,59.99000168,27.59000015,27.59000015,59.99000168,1,Late delivery,357
358,358,358,358,358,100.0,25.0,2,75.0,12.75,12.75,75.0,0,Advance shipping,358
359,359,359,359,359,63.97999954,0.639999986,2,63.34000015,19.0,19.0,63.34000015,1,Late delivery,359
360,360,360,360,360,49.97999954,2.75,2,47.22999954,13.69999981,13.69999981,47.22999954,0,Advance shipping,360
361,361,361,361,361,39.97999954,4.0,2,35.97999954,15.82999992,15.82999992,35.97999954,1,Late delivery,361
362,362,362,362,362,95.98000336,11.52000046,2,84.45999908,26.44000053,26.44000053,84.45999908,1,Late delivery,362
363,363,363,363,363,327.75,65.55000305,1,262.2000122,-45.88999939,-45.88999939,262.2000122,0,Advance shipping,363
364,364,364,364,364,327.75,81.94000244,1,245.8099976,103.2399979,103.2399979,245.8099976,0,Advance shipping,364
365,365,365,365,365,327.75,0.0,1,327.75,81.94000244,81.94000244,327.75,1,Late delivery,365
366,366,366,366,366,327.75,3.279999971,1,324.4700012,24.34000015,24.34000015,324.4700012,1,Late delivery,366
367,367,367,367,367,327.75,6.559999943,1,321.2000122,-36.29999924,-36.29999924,321.2000122,0,Shipping on time,367
368,368,368,368,368,327.75,9.829999924,1,317.9200134,111.2699966,111.2699966,317.9200134,0,Advance shipping,368
369,369,369,369,369,327.75,13.10999966,1,314.6400146,114.2099991,114.2099991,314.6400146,0,Shipping canceled,369
370,370,370,370,370,327.75,16.38999939,1,311.3599854,-71.30000305,-71.30000305,311.3599854,1,Late delivery,370
371,371,371,371,371,327.75,18.03000069,1,309.7200012,37.16999817,37.16999817,309.7200012,1,Late delivery,371
372,372,372,372,372,327.75,22.94000053,1,304.8099976,146.3099976,146.3099976,304.8099976,1,Late delivery,372
373,373,373,373,373,327.75,29.5,1,298.25,74.55999756,74.55999756,298.25,0,Advance shipping,373
374,374,374,374,374,327.75,32.77999878,1,294.980011,59.0,59.0,294.980011,0,Advance shipping,374
375,375,375,375,375,327.75,39.33000183,1,288.4200134,83.63999939,83.63999939,288.4200134,1,Late delivery,375
376,376,376,376,376,327.75,42.61000061,1,285.1400146,136.8699951,136.8699951,285.1400146,1,Late delivery,376
377,377,377,377,377,327.75,49.15999985,1,278.5899963,20.88999939,20.88999939,278.5899963,0,Shipping on time,377
378,378,378,378,378,327.75,52.43999863,1,275.3099976,-55.06000137,-55.06000137,275.3099976,0,Advance shipping,378
379,379,379,379,379,327.75,55.72000122,1,272.0299988,36.18000031,36.18000031,272.0299988,0,Advance shipping,379
380,380,380,380,380,327.75,59.0,1,268.7600098,131.6900024,131.6900024,268.7600098,1,Late delivery,380
381,381,381,381,381,327.75,65.55000305,1,262.2000122,91.76999664,91.76999664,262.2000122,1,Late delivery,381
382,382,382,382,382,327.75,81.94000244,1,245.8099976,-163.9600067,-163.9600067,245.8099976,0,Shipping on time,382
383,383,383,383,383,327.75,0.0,1,327.75,144.2100067,144.2100067,327.75,0,Advance shipping,383
384,384,384,384,384,327.75,3.279999971,1,324.4700012,32.45000076,32.45000076,324.4700012,1,Late delivery,384
385,385,385,385,385,327.75,6.559999943,1,321.2000122,93.15000153,93.15000153,321.2000122,1,Late delivery,385
386,386,386,386,386,327.75,9.829999924,1,317.9200134,79.48000336,79.48000336,317.9200134,1,Late delivery,386
387,387,387,387,387,327.75,13.10999966,1,314.6400146,100.6800003,100.6800003,314.6400146,1,Late delivery,387
388,388,388,388,388,327.75,16.38999939,1,311.3599854,149.4499969,149.4499969,311.3599854,0,Shipping on time,388
389,389,389,389,389,327.75,18.03000069,1,309.7200012,80.52999878,80.52999878,309.7200012,0,Shipping on time,389
390,390,390,390,390,327.75,22.94000053,1,304.8099976,-34.75,-34.75,304.8099976,0,Shipping on time,390
391,391,391,391,391,327.75,29.5,1,298.25,146.1399994,146.1399994,298.25,1,Late delivery,391
392,392,392,392,392,327.75,32.77999878,1,294.980011,22.12000084,22.12000084,294.980011,0,Shipping on time,392
393,393,393,393,393,327.75,39.33000183,1,288.4200134,-447.0499878,-447.0499878,288.4200134,0,Advance shipping,393
394,394,394,394,394,327.75,42.61000061,1,285.1400146,106.9300003,106.9300003,285.1400146,0,Advance shipping,394
395,395,395,395,395,327.75,49.15999985,1,278.5899963,-459.6700134,-459.6700134,278.5899963,1,Late delivery,395
396,396,396,396,396,327.75,52.43999863,1,275.3099976,-61.93999863,-61.93999863,275.3099976,0,Shipping canceled,396
397,397,397,397,397,327.75,55.72000122,1,272.0299988,111.5299988,111.5299988,272.0299988,1,Late delivery,397
398,398,398,398,398,327.75,59.0,1,268.7600098,131.6900024,131.6900024,268.7600098,0,Advance shipping,398
399,399,399,399,399,327.75,65.55000305,1,262.2000122,85.22000122,85.22000122,262.2000122,0,Shipping on time,399
400,400,400,400,400,327.75,81.94000244,1,245.8099976,63.90999985,63.90999985,245.8099976,1,Late delivery,400
401,401,401,401,401,327.75,0.0,1,327.75,-273.019989,-273.019989,327.75,1,Late delivery,401
402,402,402,402,402,327.75,3.279999971,1,324.4700012,-259.5799866,-259.5799866,324.4700012,1,Late delivery,402
403,403,403,403,403,327.75,6.559999943,1,321.2000122,20.23999977,20.23999977,321.2000122,0,Advance shipping,403
404,404,404,404,404,327.75,9.829999924,1,317.9200134,111.2699966,111.2699966,317.9200134,0,Advance shipping,404
405,405,405,405,405,327.75,13.10999966,1,314.6400146,0.0,0.0,314.6400146,1,Late delivery,405
406,406,406,406,406,327.75,16.38999939,1,311.3599854,97.45999908,97.45999908,311.3599854,1,Late delivery,406
407,407,407,407,407,327.75,18.03000069,1,309.7200012,89.8199997,89.8199997,309.7200012,1,Late delivery,407
408,408,408,408,408,327.75,22.94000053,1,304.8099976,85.34999847,85.34999847,304.8099976,0,Shipping canceled,408
409,409,409,409,409,327.75,29.5,1,298.25,125.2699966,125.2699966,298.25,0,Advance shipping,409
410,410,410,410,410,327.75,32.77999878,1,294.980011,91.44000244,91.44000244,294.980011,1,Late delivery,410
411,411,411,411,411,327.75,39.33000183,1,288.4200134,77.87000275,77.87000275,288.4200134,1,Late delivery,411
412,412,412,412,412,327.75,42.61000061,1,285.1400146,82.69000244,82.69000244,285.1400146,1,Late delivery,412
413,413,413,413,413,327.75,49.15999985,1,278.5899963,69.65000153,69.65000153,278.5899963,0,Advance shipping,413
414,414,414,414,414,327.75,52.43999863,1,275.3099976,134.8999939,134.8999939,275.3099976,0,Advance shipping,414
415,415,415,415,415,327.75,55.72000122,1,272.0299988,-199.3999939,-199.3999939,272.0299988,1,Late delivery,415
416,416,416,416,416,327.75,59.0,1,268.7600098,-215.0,-215.0,268.7600098,1,Late delivery,416
417,417,417,417,417,327.75,65.55000305,1,262.2000122,82.0699997,82.0699997,262.2000122,1,Late delivery,417
418,418,418,418,418,327.75,81.94000244,1,245.8099976,76.94000244,76.94000244,245.8099976,1,Late delivery,418
419,419,419,419,419,327.75,0.0,1,327.75,-540.789978,-540.789978,327.75,0,Shipping on time,419
420,420,420,420,420,327.75,3.279999971,1,324.4700012,-146.0099945,-146.0099945,324.4700012,1,Late delivery,420
421,421,421,421,421,327.75,6.559999943,1,321.2000122,93.15000153,93.15000153,321.2000122,1,Late delivery,421
422,422,422,422,422,327.75,9.829999924,1,317.9200134,149.4199982,149.4199982,317.9200134,1,Late delivery,422
423,423,423,423,423,327.75,13.10999966,1,314.6400146,31.45999908,31.45999908,314.6400146,1,Late delivery,423
424,424,424,424,424,327.75,16.38999939,1,311.3599854,0.0,0.0,311.3599854,1,Late delivery,424
425,425,425,425,425,327.75,18.03000069,1,309.7200012,151.7599945,151.7599945,309.7200012,1,Late delivery,425
426,426,426,426,426,327.75,22.94000053,1,304.8099976,146.3099976,146.3099976,304.8099976,1,Late delivery,426
427,427,427,427,427,327.75,29.5,1,298.25,20.87999916,20.87999916,298.25,0,Shipping on time,427
428,428,428,428,428,327.75,32.77999878,1,294.980011,95.87000275,95.87000275,294.980011,0,Advance shipping,428
429,429,429,429,429,327.75,39.33000183,1,288.4200134,135.5599976,135.5599976,288.4200134,0,Advance shipping,429
430,430,430,430,430,327.75,42.61000061,1,285.1400146,74.13999939,74.13999939,285.1400146,1,Late delivery,430
431,431,431,431,431,327.75,49.15999985,1,278.5899963,78.0,78.0,278.5899963,1,Late delivery,431
432,432,432,432,432,327.75,52.43999863,1,275.3099976,-183.6300049,-183.6300049,275.3099976,0,Shipping on time,432
433,433,433,433,433,327.75,55.72000122,1,272.0299988,98.75,98.75,272.0299988,0,Advance shipping,433
434,434,434,434,434,327.75,59.0,1,268.7600098,26.87999916,26.87999916,268.7600098,0,Advance shipping,434
435,435,435,435,435,327.75,65.55000305,1,262.2000122,91.76999664,91.76999664,262.2000122,1,Late delivery,435
436,436,436,436,436,327.75,81.94000244,1,245.8099976,-180.1799927,-180.1799927,245.8099976,1,Late delivery,436
437,437,437,437,437,327.75,0.0,1,327.75,-251.3800049,-251.3800049,327.75,0,Shipping on time,437
438,438,438,438,438,327.75,3.279999971,1,324.4700012,-237.8399963,-237.8399963,324.4700012,0,Advance shipping,438
439,439,439,439,439,327.75,6.559999943,1,321.2000122,28.27000046,28.27000046,321.2000122,0,Advance shipping,439
440,440,440,440,440,327.75,9.829999924,1,317.9200134,87.43000031,87.43000031,317.9200134,1,Late delivery,440
441,441,441,441,441,327.75,13.10999966,1,314.6400146,82.75,82.75,314.6400146,1,Late delivery,441
442,442,442,442,442,327.75,16.38999939,1,311.3599854,116.7600021,116.7600021,311.3599854,1,Late delivery,442
443,443,443,443,443,327.75,18.03000069,1,309.7200012,148.6699982,148.6699982,309.7200012,1,Late delivery,443
444,444,444,444,444,327.75,22.94000053,1,304.8099976,-72.54000092,-72.54000092,304.8099976,1,Late delivery,444
445,445,445,445,445,327.75,29.5,1,298.25,146.1399994,146.1399994,298.25,1,Late delivery,445
446,446,446,446,446,327.75,32.77999878,1,294.980011,129.7899933,129.7899933,294.980011,1,Late delivery,446
447,447,447,447,447,327.75,39.33000183,1,288.4200134,112.4800034,112.4800034,288.4200134,1,Late delivery,447
448,448,448,448,448,327.75,42.61000061,1,285.1400146,76.98999786,76.98999786,285.1400146,1,Late delivery,448
449,449,449,449,449,327.75,49.15999985,1,278.5899963,75.22000122,75.22000122,278.5899963,1,Late delivery,449
450,450,450,450,450,327.75,52.43999863,1,275.3099976,123.8899994,123.8899994,275.3099976,1,Late delivery,450
451,451,451,451,451,327.75,55.72000122,1,272.0299988,133.3000031,133.3000031,272.0299988,1,Late delivery,451
452,452,452,452,452,327.75,59.0,1,268.7600098,90.83999634,90.83999634,268.7600098,1,Late delivery,452
453,453,453,453,453,327.75,65.55000305,1,262.2000122,-43.79000092,-43.79000092,262.2000122,0,Shipping canceled,453
454,454,454,454,454,327.75,81.94000244,1,245.8099976,92.18000031,92.18000031,245.8099976,1,Late delivery,454
455,455,455,455,455,327.75,0.0,1,327.75,40.97000122,40.97000122,327.75,1,Late delivery,455
456,456,456,456,456,327.75,3.279999971,1,324.4700012,45.43000031,45.43000031,324.4700012,1,Late delivery,456
457,457,457,457,457,327.75,6.559999943,1,321.2000122,144.5399933,144.5399933,321.2000122,0,Shipping on time,457
458,458,458,458,458,327.75,9.829999924,1,317.9200134,31.79000092,31.79000092,317.9200134,0,Advance shipping,458
459,459,459,459,459,150.0,30.0,3,120.0,57.59999847,57.59999847,120.0,1,Late delivery,459
460,460,460,460,460,150.0,37.5,3,112.5,12.71000004,12.71000004,112.5,1,Late delivery,460
461,461,461,461,461,299.9700012,45.0,3,254.9700012,95.62000275,95.62000275,254.9700012,0,Shipping on time,461
462,462,462,462,462,119.9700012,6.0,3,113.9700012,35.33000183,35.33000183,113.9700012,1,Late delivery,462
463,463,463,463,463,299.9700012,45.0,3,254.9700012,-19.12000084,-19.12000084,254.9700012,1,Late delivery,463
464,464,464,464,464,179.9700012,1.799999952,3,178.1699982,28.51000023,28.51000023,178.1699982,1,Late delivery,464
465,465,465,465,465,179.9700012,7.199999809,3,172.7700043,12.96000004,12.96000004,172.7700043,1,Late delivery,465
466,466,466,466,466,179.9700012,9.899999619,3,170.0700073,36.22999954,36.22999954,170.0700073,0,Shipping on time,466
467,467,467,467,467,179.9700012,16.20000076,3,163.7700043,6.21999979,6.21999979,163.7700043,0,Shipping on time,467
468,468,468,468,468,179.9700012,27.0,3,152.9700012,-102.0299988,-102.0299988,152.9700012,1,Late delivery,468
469,469,469,469,469,150.0,0.0,3,150.0,64.5,64.5,150.0,0,Shipping on time,469
470,470,470,470,470,119.9700012,23.98999977,3,95.98000336,44.15000153,44.15000153,95.98000336,1,Late delivery,470
471,471,471,471,471,65.97000122,0.660000026,3,65.30999756,-4.110000134,-4.110000134,65.30999756,1,Late delivery,471
472,472,472,472,472,47.97000122,11.98999977,3,35.97999954,-57.56000137,-57.56000137,35.97999954,1,Late delivery,472
473,473,473,473,473,179.9700012,23.39999962,3,156.5700073,28.18000031,28.18000031,156.5700073,1,Late delivery,473
474,474,474,474,474,134.9700012,20.25,3,114.7200012,34.41999817,34.41999817,114.7200012,1,Late delivery,474
475,475,475,475,475,299.9700012,6.0,3,293.9700012,-215.4799957,-215.4799957,293.9700012,0,Shipping on time,475
476,476,476,476,476,299.9700012,21.0,3,278.9700012,72.52999878,72.52999878,278.9700012,1,Late delivery,476
477,477,477,477,477,179.9700012,27.0,3,152.9700012,53.54000092,53.54000092,152.9700012,1,Late delivery,477
478,478,478,478,478,150.0,4.5,3,145.5,66.93000031,66.93000031,145.5,1,Late delivery,478
479,479,479,479,479,150.0,10.5,3,139.5,13.94999981,13.94999981,139.5,1,Late delivery,479
480,480,480,480,480,399.9599915,63.99000168,4,335.9700012,59.13000107,59.13000107,335.9700012,1,Late delivery,480
481,481,481,481,481,127.9599991,5.119999886,4,122.8399963,42.99000168,42.99000168,122.8399963,0,Shipping on time,481
482,482,482,482,482,399.9599915,4.0,4,395.9599915,138.5899963,138.5899963,395.9599915,1,Late delivery,482
483,483,483,483,483,127.9599991,1.279999971,4,126.6800003,0.0,0.0,126.6800003,0,Shipping on time,483
484,484,484,484,484,399.9599915,8.0,4,391.9599915,141.1100006,141.1100006,391.9599915,0,Shipping on time,484
485,485,485,485,485,239.9600067,12.0,4,227.9600067,77.05000305,77.05000305,227.9600067,1,Late delivery,485
486,486,486,486,486,239.9600067,38.38999939,4,201.5700073,58.45000076,58.45000076,201.5700073,1,Late delivery,486
487,487,487,487,487,239.9600067,38.38999939,4,201.5700073,17.73999977,17.73999977,201.5700073,1,Late delivery,487
488,488,488,488,488,200.0,0.0,4,200.0,-146.6000061,-146.6000061,200.0,0,Shipping on time,488
489,489,489,489,489,159.9600067,3.200000048,4,156.7599945,54.86999893,54.86999893,156.7599945,1,Late delivery,489
490,490,490,490,490,200.0,10.0,4,190.0,83.59999847,83.59999847,190.0,0,Shipping on time,490
491,491,491,491,491,200.0,11.0,4,189.0,85.05000305,85.05000305,189.0,1,Late delivery,491
492,492,492,492,492,200.0,14.0,4,186.0,-148.8000031,-148.8000031,186.0,0,Shipping on time,492
493,493,493,493,493,159.9600067,14.39999962,4,145.5599976,-33.91999817,-33.91999817,145.5599976,1,Late delivery,493
494,494,494,494,494,200.0,20.0,4,180.0,68.40000153,68.40000153,180.0,1,Late delivery,494
495,495,495,495,495,159.9600067,31.98999977,4,127.9700012,37.11000061,37.11000061,127.9700012,0,Shipping on time,495
496,496,496,496,496,99.95999908,14.98999977,4,84.97000122,-25.48999977,-25.48999977,84.97000122,1,Late delivery,496
